episode,seed,scale_index,scale,epsilon,total_reward,steps,final_score,completed_tasks,expired_tasks,eval_score_mean,eval_reward_mean,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
135.0,142.0,0.0,small,0.10165901475171688,3029.479706830913,69.0,2540.0799748500935,28.0,0.0,2107.1857638621177,2491.563543274384,18.0,7.0,2.0,33.0,6.0,0.0,0.0,3.0
136.0,143.0,0.0,small,0.10115071967795829,2781.272223277796,67.0,2336.019203149828,26.0,0.0,2369.1596661086373,2818.2254958451617,9.0,0.0,1.0,41.0,5.0,0.0,0.0,11.0
137.0,144.0,0.0,small,0.10064496607956849,3023.973399628195,70.0,2530.3324902115683,28.0,0.0,2422.999432548389,2883.959537540669,12.0,2.0,2.0,31.0,8.0,4.0,0.0,11.0
138.0,145.0,0.0,small,0.10014174124917065,2992.8267152350936,74.0,2512.5340828223525,28.0,0.0,2491.8877940589664,2962.9456312306716,5.0,7.0,4.0,24.0,7.0,0.0,1.0,26.0
139.0,146.0,0.0,small,0.09964103254292479,3092.849464661722,78.0,2596.6216192922875,29.0,0.0,2131.458284758849,2536.114934373391,41.0,0.0,0.0,16.0,5.0,6.0,0.0,10.0
140.0,147.0,0.0,small,0.09914282738021017,2667.400941260467,63.0,2236.4702817453253,25.0,0.0,2248.902217978651,2670.5234445747046,33.0,4.0,1.0,12.0,6.0,0.0,1.0,6.0
141.0,148.0,0.0,small,0.09864711324330912,2400.879367825101,64.0,2031.5626927075382,23.0,3.0,2244.2816432045165,2670.701044879993,34.0,11.0,0.0,8.0,8.0,1.0,1.0,1.0
142.0,149.0,0.0,small,0.09815387767709258,2879.9870927665806,70.0,2417.1558496366265,27.0,0.0,2389.3550226694283,2847.8624331486753,22.0,1.0,1.0,18.0,5.0,1.0,1.0,21.0
143.0,150.0,0.0,small,0.09766310828870711,2862.495213417711,64.0,2407.832026218332,27.0,0.0,2222.764390451494,2635.4221585291734,29.0,1.0,1.0,2.0,5.0,2.0,0.0,24.0
144.0,151.0,0.0,small,0.09717479274726358,3050.9698856894283,77.0,2555.0611841028317,28.0,0.0,2340.586745168587,2784.3140662222713,1.0,0.0,12.0,8.0,12.0,1.0,0.0,43.0
145.0,152.0,0.0,small,0.09668891878352726,2983.635980684155,69.0,2505.505921248534,28.0,0.0,2199.738817687357,2612.453824146958,15.0,1.0,11.0,10.0,3.0,1.0,2.0,26.0
146.0,153.0,0.0,small,0.09620547418960962,3223.065970863924,77.0,2696.33179972262,30.0,0.0,2172.6654739970177,2571.51840021061,6.0,2.0,17.0,14.0,14.0,2.0,3.0,19.0
147.0,154.0,0.0,small,0.09572444681866157,2429.2600203942548,73.0,2051.168380796277,23.0,1.0,2355.032391956314,2803.161380076161,7.0,7.0,8.0,15.0,22.0,1.0,1.0,12.0
148.0,155.0,0.0,small,0.09524582458456826,3292.682891797822,78.0,2759.7752162482902,30.0,0.0,2345.3795442430796,2785.7414373700667,4.0,15.0,6.0,26.0,25.0,0.0,1.0,1.0
149.0,156.0,0.0,small,0.09476959546164541,2894.5098317536876,71.0,2428.75469667405,27.0,0.0,2503.091804514169,2984.6390189489202,5.0,23.0,2.0,14.0,26.0,1.0,0.0,0.0
150.0,157.0,0.0,small,0.09429574748433718,2995.468029636907,75.0,2512.304734555945,28.0,0.0,2282.8784550837995,2713.879420340856,5.0,6.0,26.0,26.0,9.0,0.0,2.0,1.0
151.0,158.0,0.0,small,0.09382426874691549,2436.76932219266,61.0,2060.4966270375744,23.0,1.0,2534.036293997772,3020.284564380681,22.0,12.0,7.0,2.0,15.0,1.0,1.0,1.0
152.0,159.0,0.0,small,0.09335514740318092,2985.8967566806764,75.0,2500.3121248472185,27.0,0.0,2396.261987833597,2854.766211010373,22.0,11.0,4.0,0.0,35.0,0.0,3.0,0.0
153.0,160.0,0.0,small,0.09288837166616501,2749.902516339305,70.0,2303.378477919706,25.0,0.0,2350.019756538826,2793.5867344804087,28.0,4.0,5.0,10.0,20.0,1.0,1.0,1.0
154.0,161.0,0.0,small,0.09242392980783419,2563.501570859058,66.0,2154.759473876447,24.0,1.0,2427.353289563852,2888.1903906710595,15.0,6.0,5.0,10.0,29.0,1.0,0.0,0.0
155.0,162.0,0.0,small,0.09196181015879502,2779.9712481885967,72.0,2342.098782206651,26.0,1.0,2550.604657730419,3036.9588075308343,17.0,5.0,17.0,4.0,25.0,2.0,2.0,0.0
156.0,163.0,0.0,small,0.09150200110800105,2789.0089914536416,67.0,2338.3485802651094,26.0,0.0,2451.2238480310903,2919.861128368242,3.0,5.0,14.0,0.0,20.0,0.0,24.0,1.0
157.0,164.0,0.0,small,0.09104449110246104,3073.3860457782566,75.0,2582.0986929214428,29.0,0.0,2226.132571281378,2644.2548177209837,5.0,10.0,24.0,6.0,6.0,3.0,18.0,3.0
158.0,165.0,0.0,small,0.09058926864694875,1857.0675384595145,58.0,1590.3820310806993,19.0,5.0,2369.8606728475866,2821.7309793783284,0.0,12.0,24.0,3.0,8.0,3.0,7.0,1.0
159.0,166.0,0.0,small,0.090136322303714,2082.683723196349,55.0,1758.245182151876,20.0,2.0,2190.0562045950946,2590.69581646481,2.0,8.0,32.0,4.0,4.0,1.0,4.0,0.0
160.0,167.0,0.0,small,0.08968564069219544,2984.9445052667093,71.0,2505.3945721742343,28.0,0.0,2481.972481729286,2956.21461356445,5.0,16.0,24.0,2.0,5.0,2.0,16.0,1.0
161.0,168.0,0.0,small,0.08923721248873447,2476.2098639775777,66.0,2094.3487809573044,23.0,1.0,2115.6374172648475,2506.705641514716,21.0,3.0,21.0,12.0,9.0,0.0,0.0,0.0
162.0,169.0,0.0,small,0.08879102642629079,3229.482040720196,77.0,2712.407545667536,30.0,0.0,2371.19208584752,2821.8778286798934,10.0,15.0,31.0,10.0,6.0,3.0,0.0,2.0
163.0,170.0,0.0,small,0.08834707129415934,2292.87280113492,67.0,1941.6985246148324,22.0,2.0,2433.215755517837,2892.540500084017,10.0,3.0,21.0,18.0,12.0,2.0,0.0,1.0
164.0,171.0,0.0,small,0.08790533593768854,2817.9945490265145,69.0,2380.127243740078,27.0,2.0,2085.424675267443,2467.3958158117853,4.0,19.0,22.0,14.0,8.0,1.0,1.0,0.0
165.0,172.0,0.0,small,0.0874658092580001,2702.830815570981,68.0,2271.5699735570333,25.0,0.0,2404.344212094895,2863.912093446222,4.0,16.0,21.0,18.0,7.0,0.0,2.0,0.0
166.0,173.0,0.0,small,0.0870284802117101,2482.8491569496086,60.0,2085.7210238674284,23.0,0.0,2424.58010901424,2888.3947097770074,2.0,23.0,14.0,9.0,7.0,4.0,0.0,1.0
167.0,174.0,0.0,small,0.08659333781065155,2129.52549542488,65.0,1787.8548278555122,20.0,0.0,2143.1951269433057,2539.147245184199,4.0,20.0,22.0,12.0,6.0,0.0,1.0,0.0
168.0,175.0,0.0,small,0.0861603711215983,3069.1343027613016,78.0,2574.3772839594358,28.0,0.0,2231.4568221008467,2646.8681106911085,2.0,27.0,31.0,5.0,11.0,1.0,0.0,1.0
169.0,176.0,0.0,small,0.0857295692659903,3307.972736505941,78.0,2770.877655512485,30.0,0.0,2176.6043304496193,2588.2756849488323,0.0,23.0,36.0,0.0,17.0,2.0,0.0,0.0
170.0,177.0,0.0,small,0.08530092141966035,3175.1357821006122,73.0,2662.2587348260076,29.0,0.0,2328.4497001325894,2765.8906924882576,6.0,33.0,12.0,1.0,19.0,1.0,1.0,0.0
171.0,178.0,0.0,small,0.08487441681256205,2906.226172530203,70.0,2447.373586111121,28.0,1.0,2416.1658993228275,2877.9088437962964,5.0,31.0,27.0,1.0,3.0,3.0,0.0,0.0
172.0,179.0,0.0,small,0.08445004472849925,3291.3992489897546,71.0,2755.6326032061233,30.0,0.0,2453.4080359238537,2923.832925581345,11.0,6.0,8.0,8.0,24.0,1.0,11.0,2.0
173.0,180.0,0.0,small,0.08402779450485676,2443.981355814515,72.0,2053.5676469867412,23.0,1.0,2375.303293694248,2826.0446295848633,5.0,7.0,17.0,9.0,30.0,1.0,1.0,2.0
174.0,181.0,0.0,small,0.08360765553233247,2471.832817832054,64.0,2103.0999284548557,24.0,4.0,2388.6505742024583,2849.3587179472515,6.0,14.0,9.0,4.0,18.0,0.0,11.0,2.0
175.0,182.0,0.0,small,0.0831896172546708,3131.020614482785,73.0,2624.8239218063027,29.0,0.0,2136.800425659637,2538.4013537380315,0.0,19.0,17.0,2.0,26.0,7.0,2.0,0.0
176.0,183.0,0.0,small,0.08277366916839746,2562.199921323993,70.0,2149.5734101379894,24.0,0.0,2282.37611110393,2718.3772864646285,4.0,9.0,7.0,19.0,24.0,0.0,6.0,1.0
177.0,184.0,0.0,small,0.08235980082255547,2298.587025292046,63.0,1938.5567081546508,22.0,2.0,2234.139725253231,2654.46139457475,2.0,9.0,23.0,1.0,17.0,3.0,7.0,1.0
178.0,185.0,0.0,small,0.08194800181844268,2212.788435439035,64.0,1890.120586498198,22.0,3.0,2392.3031413371646,2849.104084239557,7.0,16.0,11.0,3.0,21.0,2.0,3.0,1.0
179.0,186.0,0.0,small,0.08153826180935046,2721.951932564757,70.0,2291.7296653161075,26.0,0.0,2496.0263962472914,2975.8102654432764,12.0,32.0,1.0,2.0,9.0,1.0,11.0,2.0
180.0,187.0,0.0,small,0.08113057050030371,2996.2575275647328,76.0,2521.335782983877,28.0,1.0,2224.008053050404,2641.1090803641355,16.0,21.0,1.0,0.0,14.0,14.0,9.0,1.0
181.0,188.0,0.0,small,0.0807249176478022,2643.915907258722,70.0,2221.6090497053983,25.0,0.0,2201.2775944718055,2614.855677216562,11.0,15.0,7.0,5.0,8.0,0.0,8.0,16.0
182.0,189.0,0.0,small,0.08032129305956318,2839.474461906618,67.0,2399.171762051522,27.0,2.0,2395.877517773239,2850.5591373769953,30.0,20.0,1.0,6.0,4.0,1.0,3.0,2.0
183.0,190.0,0.0,small,0.07991968659426536,3076.5175845037566,75.0,2576.374719151857,29.0,0.0,2349.643047180973,2796.4553986605974,10.0,21.0,2.0,2.0,3.0,1.0,19.0,17.0
184.0,191.0,0.0,small,0.07952008816129404,2521.574361801907,66.0,2113.14376480485,23.0,0.0,2277.7323184973784,2705.171614809512,13.0,32.0,1.0,7.0,7.0,0.0,6.0,0.0
185.0,192.0,0.0,small,0.07912248772048756,3168.060348487708,71.0,2651.776873639079,29.0,0.0,2430.8057924824448,2897.798107154855,13.0,21.0,0.0,0.0,9.0,0.0,9.0,19.0
186.0,193.0,0.0,small,0.07872687528188513,2495.9964127892054,65.0,2116.2252359387803,24.0,2.0,2177.595455686242,2579.414645173924,5.0,7.0,7.0,8.0,11.0,0.0,1.0,26.0
187.0,194.0,0.0,small,0.0783332409054757,2947.444263303576,68.0,2470.5116731274925,27.0,0.0,2198.92490312817,2608.011835947613,3.0,0.0,1.0,9.0,30.0,0.0,15.0,10.0
188.0,195.0,0.0,small,0.07794157470094833,2690.2561631648487,64.0,2260.8717595163794,25.0,1.0,2328.9504863134116,2769.09614928775,2.0,4.0,2.0,29.0,21.0,2.0,3.0,1.0
189.0,196.0,0.0,small,0.07755186682744358,2921.963152320291,64.0,2444.482238905232,27.0,0.0,2257.0912769779143,2682.726551203324,1.0,5.0,8.0,15.0,21.0,0.0,13.0,1.0
190.0,197.0,0.0,small,0.07716410749330636,2706.905311222752,68.0,2270.375121291434,25.0,0.0,2328.098788106598,2769.743566855228,0.0,0.0,14.0,6.0,39.0,0.0,9.0,0.0
191.0,198.0,0.0,small,0.07677828695583983,2582.8640818914955,66.0,2171.8745067411587,24.0,0.0,2311.9572481555883,2753.733907215867,5.0,12.0,1.0,11.0,11.0,1.0,12.0,13.0
192.0,199.0,0.0,small,0.07639439552106063,2961.082167036311,69.0,2483.77260083425,27.0,0.0,2336.148543646028,2781.9176984613564,3.0,2.0,14.0,1.0,31.0,0.0,14.0,4.0
193.0,200.0,0.0,small,0.07601242354345533,2739.345886025742,70.0,2313.8876869654378,26.0,1.0,2344.080754819097,2785.5540755011016,3.0,15.0,2.0,26.0,5.0,0.0,19.0,0.0
194.0,201.0,0.0,small,0.07563236142573805,3000.2028010640256,71.0,2509.36475126346,28.0,0.0,2051.2233570151993,2419.5813528436984,3.0,0.0,6.0,15.0,6.0,0.0,41.0,0.0
195.0,202.0,0.0,small,0.07525419961860937,2760.2232233363497,73.0,2341.9551980298984,27.0,2.0,2104.305699108709,2498.9170447801503,11.0,4.0,6.0,24.0,7.0,8.0,13.0,0.0
196.0,203.0,0.0,small,0.07487792862051632,2924.6108917559386,70.0,2459.016435088423,28.0,1.0,2221.014175161054,2639.277029218208,31.0,3.0,9.0,0.0,12.0,13.0,1.0,1.0
197.0,204.0,0.0,small,0.07450353897741373,2943.001988228684,75.0,2472.9415101003947,28.0,1.0,2444.1618553515227,2914.2856735676046,23.0,12.0,1.0,18.0,4.0,14.0,1.0,2.0
198.0,205.0,0.0,small,0.07413102128252666,2737.9516955121817,66.0,2294.869879511027,25.0,0.0,2504.073783863874,2986.0215469489913,11.0,0.0,2.0,15.0,37.0,0.0,0.0,1.0
199.0,206.0,0.0,small,0.07376036617611402,2199.56197846911,62.0,1855.8456359667452,21.0,1.0,2374.5389519662244,2823.92580346528,5.0,3.0,0.0,25.0,12.0,7.0,0.0,10.0
