assigned_time,assigned_vehicle,assigned_vehicles,collaborative,complete_time,deadline,delivered_weight,event_type,origin_node,release_time,remaining_weight,service_distance,service_duration,status,task_id,time,weight
,,{},False,236,235,0.0,expired,50,197,21.21,0.0,0,expired,97,236,21.21
,,{},False,,301,0.0,released,9,237,11.83,0.0,0,pending,0,237,11.83
231,4,{},False,239,238,0.0,expired,55,210,26.98,0.0,0,expired,12,239,26.98
,,{},False,,300,0.0,released,2,240,16.53,0.0,0,pending,69,240,16.53
240,2,{2: 7.59},False,,270,0.0,assigned,47,215,7.59,0.0,0,assigned,99,240,7.59
,,{},False,241,240,0.0,expired,13,187,7.09,0.0,0,expired,28,241,7.09
,,{},False,,306,0.0,released,6,246,9.05,0.0,0,pending,44,246,9.05
,,{},False,246,245,0.0,expired,59,215,23.4,0.0,0,expired,9,246,23.4
246,6,{6: 9.05},False,,306,0.0,assigned,6,246,9.05,0.0,0,assigned,44,246,9.05
246,6,{},False,247,306,9.05,completed,6,246,0.0,2.3568,1,completed,44,247,9.05
250,4,{4: 5.13},False,,268,0.0,assigned,36,215,5.13,0.0,0,assigned,46,250,5.13
,,{},False,,284,0.0,released,28,251,1.68,0.0,0,pending,13,251,1.68
,,{},False,,300,0.0,released,4,253,3.88,0.0,0,pending,49,253,3.88
,,{},False,,313,0.0,released,27,254,27.71,0.0,0,pending,18,254,27.71
,,{},False,256,255,0.0,expired,26,180,29.47,0.0,0,expired,86,256,29.47
240,2,{},False,256,270,7.59,completed,47,215,0.0,24.0691,16,completed,99,256,7.59
,,{},False,,311,0.0,released,6,257,27.05,0.0,0,pending,2,257,27.05
,,{},False,257,256,0.0,expired,18,204,7.06,0.0,0,expired,90,257,7.06
257,6,{6: 27.05},False,,311,0.0,assigned,6,257,27.05,0.0,0,assigned,2,257,27.05
257,6,{},False,258,311,27.05,completed,6,257,0.0,2.3568,1,completed,2,258,27.05
,,{},False,259,258,0.0,expired,11,196,26.73,0.0,0,expired,47,259,26.73
,,{},False,,309,0.0,released,36,261,28.72,0.0,0,pending,37,261,28.72
,,{},False,,339,0.0,released,25,264,2.6,0.0,0,pending,33,264,2.6
,,{},False,,333,0.0,released,29,265,6.72,0.0,0,pending,80,265,6.72
,,{},False,,341,0.0,released,58,265,13.1,0.0,0,pending,82,265,13.1
265,0,{0: 6.72},False,,333,0.0,assigned,29,265,6.72,0.0,0,assigned,80,265,6.72
265,0,{},False,266,333,6.72,completed,29,265,0.0,1.5172,1,completed,80,266,6.72
,,{},False,,304,0.0,released,41,267,11.72,0.0,0,pending,78,267,11.72
,,{},False,267,266,0.0,expired,38,187,20.55,0.0,0,expired,25,267,20.55
250,4,{},False,267,268,5.13,completed,36,215,0.0,26.6401,17,completed,46,267,5.13
,,{},False,,303,0.0,released,2,274,28.3,0.0,0,pending,55,274,28.3
,,{},False,,302,0.0,released,37,276,15.52,0.0,0,pending,17,276,15.52
,,{},False,,335,0.0,released,17,280,18.2,0.0,0,pending,54,280,18.2
,,{},False,,327,0.0,released,5,284,21.18,0.0,0,pending,45,284,21.18
284,6,{6: 21.18},False,,327,0.0,assigned,5,284,21.18,0.0,0,assigned,45,284,21.18
,,{},False,285,284,0.0,expired,28,251,1.68,0.0,0,expired,13,285,1.68
,,{},False,,362,0.0,released,23,286,13.43,0.0,0,pending,34,286,13.43
,,{},False,,345,0.0,released,12,286,12.26,0.0,0,pending,53,286,12.26
286,4,{4: 11.72},False,,304,0.0,assigned,41,267,11.72,0.0,0,assigned,78,286,11.72
284,6,{},False,288,327,21.18,completed,5,284,0.0,7.3819,4,completed,45,288,21.18
,,{},False,,363,0.0,released,56,289,20.94,0.0,0,pending,26,289,20.94
,,{},False,,345,0.0,released,12,291,13.76,0.0,0,pending,92,291,13.76
,,{},False,,357,0.0,released,16,293,15.38,0.0,0,pending,64,293,15.38
,,{},False,,366,0.0,released,52,294,1.53,0.0,0,pending,29,294,1.53
295,2,{2: 1.53},False,,366,0.0,assigned,52,294,1.53,0.0,0,assigned,29,295,1.53
,,{},False,,333,0.0,released,13,296,26.96,0.0,0,pending,15,296,26.96
286,4,{},False,296,304,11.72,completed,41,267,0.0,15.8601,10,completed,78,296,11.72
,,{},False,,359,0.0,released,35,297,26.78,0.0,0,pending,56,297,26.78
