charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[17, None, 18]",126,2,0,5,154,[]
"[None, None, None]",127,0,0,6,154,[]
"[None, None, None]",128,0,0,7,154,[]
"[None, None, None]",121,0,0,0,155,[]
"[None, None, None]",122,0,0,1,155,[]
"[None, None, None]",123,0,0,2,155,[]
"[None, None, None]",124,0,0,3,155,[]
"[None, None, None]",125,0,0,4,155,[]
"[17, None, 18]",126,2,0,5,155,[]
"[None, None, None]",127,0,0,6,155,[]
"[None, None, None]",128,0,0,7,155,[]
"[None, None, None]",121,0,0,0,156,[]
"[None, None, None]",122,0,0,1,156,[]
"[None, None, None]",123,0,0,2,156,[]
"[None, None, None]",124,0,0,3,156,[]
"[None, None, None]",125,0,0,4,156,[]
"[17, None, 18]",126,2,0,5,156,[]
"[None, None, None]",127,0,0,6,156,[]
"[None, None, None]",128,0,0,7,156,[]
"[None, None, None]",121,0,0,0,157,[]
"[None, None, None]",122,0,0,1,157,[]
"[None, None, None]",123,0,0,2,157,[]
"[None, None, None]",124,0,0,3,157,[]
"[None, None, None]",125,0,0,4,157,[]
"[17, None, 18]",126,2,0,5,157,[]
"[None, None, None]",127,0,0,6,157,[]
"[None, None, None]",128,0,0,7,157,[]
"[None, None, None]",121,0,0,0,158,[]
"[None, None, None]",122,0,0,1,158,[]
"[None, None, None]",123,0,0,2,158,[]
"[None, None, None]",124,0,0,3,158,[]
"[None, None, None]",125,0,0,4,158,[]
"[17, None, 18]",126,2,0,5,158,[]
"[None, None, None]",127,0,0,6,158,[]
"[None, None, None]",128,0,0,7,158,[]
"[None, None, None]",121,0,0,0,159,[]
"[None, None, None]",122,0,0,1,159,[]
"[None, None, None]",123,0,0,2,159,[]
"[None, None, None]",124,0,0,3,159,[]
"[None, None, None]",125,0,0,4,159,[]
"[17, None, None]",126,1,0,5,159,[]
"[None, None, None]",127,0,0,6,159,[]
"[None, None, None]",128,0,0,7,159,[]
"[None, None, None]",121,0,0,0,160,[]
"[None, None, None]",122,0,0,1,160,[]
"[None, None, None]",123,0,0,2,160,[]
"[None, None, None]",124,0,0,3,160,[]
"[None, None, None]",125,0,0,4,160,[]
"[17, None, None]",126,1,0,5,160,[]
"[None, None, None]",127,0,0,6,160,[]
"[None, None, None]",128,0,0,7,160,[]
"[None, None, None]",121,0,0,0,161,[]
"[None, None, None]",122,0,0,1,161,[]
"[None, None, None]",123,0,0,2,161,[]
"[None, None, None]",124,0,0,3,161,[]
"[None, None, None]",125,0,0,4,161,[]
"[17, None, None]",126,1,0,5,161,[]
"[None, None, None]",127,0,0,6,161,[]
"[None, None, None]",128,0,0,7,161,[]
"[None, None, None]",121,0,0,0,162,[]
"[None, None, None]",122,0,0,1,162,[]
"[None, None, None]",123,0,0,2,162,[]
"[None, None, None]",124,0,0,3,162,[]
"[None, None, None]",125,0,0,4,162,[]
"[17, None, None]",126,1,0,5,162,[]
"[None, None, None]",127,0,0,6,162,[]
"[None, None, None]",128,0,0,7,162,[]
"[None, None, None]",121,0,0,0,163,[]
"[None, None, None]",122,0,0,1,163,[]
"[None, None, None]",123,0,0,2,163,[]
"[None, None, None]",124,0,0,3,163,[]
"[None, None, None]",125,0,0,4,163,[]
"[None, None, None]",126,0,0,5,163,[]
"[None, None, None]",127,0,0,6,163,[]
"[None, None, None]",128,0,0,7,163,[]
"[None, None, None]",121,0,0,0,164,[]
"[None, None, None]",122,0,0,1,164,[]
"[None, None, None]",123,0,0,2,164,[]
"[None, None, None]",124,0,0,3,164,[]
"[None, None, None]",125,0,0,4,164,[]
"[None, None, None]",126,0,0,5,164,[]
"[None, None, None]",127,0,0,6,164,[]
"[None, None, None]",128,0,0,7,164,[]
"[None, None, None]",121,0,0,0,165,[]
"[None, None, None]",122,0,0,1,165,[]
"[None, None, None]",123,0,0,2,165,[]
"[None, None, None]",124,0,0,3,165,[]
"[None, None, None]",125,0,0,4,165,[]
"[None, None, None]",126,0,0,5,165,[]
"[None, None, None]",127,0,0,6,165,[]
"[None, None, None]",128,0,0,7,165,[]
"[None, None, None]",121,0,0,0,166,[]
"[None, None, None]",122,0,0,1,166,[]
"[None, None, None]",123,0,0,2,166,[]
"[None, None, None]",124,0,0,3,166,[]
"[None, None, None]",125,0,0,4,166,[]
"[None, None, None]",126,0,0,5,166,[]
"[None, None, None]",127,0,0,6,166,[]
"[None, None, None]",128,0,0,7,166,[]
"[None, None, None]",121,0,0,0,167,[]
"[None, None, None]",122,0,0,1,167,[]
"[None, None, None]",123,0,0,2,167,[]
"[None, None, None]",124,0,0,3,167,[]
"[None, None, None]",125,0,0,4,167,[]
"[None, None, None]",126,0,0,5,167,[]
"[None, None, None]",127,0,0,6,167,[]
"[None, None, None]",128,0,0,7,167,[]
"[None, None, None]",121,0,0,0,168,[]
"[None, None, None]",122,0,0,1,168,[]
"[None, None, None]",123,0,0,2,168,[]
"[None, None, None]",124,0,0,3,168,[]
"[None, None, None]",125,0,0,4,168,[]
"[None, None, None]",126,0,0,5,168,[]
"[None, None, None]",127,0,0,6,168,[]
"[None, None, None]",128,0,0,7,168,[]
"[None, None, None]",121,0,0,0,169,[]
"[None, None, None]",122,0,0,1,169,[]
"[None, None, None]",123,0,0,2,169,[]
"[None, None, None]",124,0,0,3,169,[]
"[None, None, None]",125,0,0,4,169,[]
"[1, None, None]",126,1,0,5,169,[]
"[None, None, None]",127,0,0,6,169,[]
"[None, None, None]",128,0,0,7,169,[]
"[None, None, None]",121,0,0,0,170,[]
"[None, None, None]",122,0,0,1,170,[]
"[None, None, None]",123,0,0,2,170,[]
"[None, None, None]",124,0,0,3,170,[]
"[None, None, None]",125,0,0,4,170,[]
"[1, 5, None]",126,2,0,5,170,[]
"[None, None, None]",127,0,0,6,170,[]
"[None, None, None]",128,0,0,7,170,[]
"[None, None, None]",121,0,0,0,171,[]
"[None, None, None]",122,0,0,1,171,[]
"[None, None, None]",123,0,0,2,171,[]
"[None, None, None]",124,0,0,3,171,[]
"[None, None, None]",125,0,0,4,171,[]
"[1, 5, None]",126,2,0,5,171,[]
"[None, None, None]",127,0,0,6,171,[]
"[None, None, None]",128,0,0,7,171,[]
"[None, None, None]",121,0,0,0,172,[]
"[None, None, None]",122,0,0,1,172,[]
"[None, None, None]",123,0,0,2,172,[]
"[None, None, None]",124,0,0,3,172,[]
"[None, None, None]",125,0,0,4,172,[]
"[1, 5, None]",126,2,0,5,172,[]
"[None, None, None]",127,0,0,6,172,[]
"[None, None, None]",128,0,0,7,172,[]
"[None, None, None]",121,0,0,0,173,[]
"[None, None, None]",122,0,0,1,173,[]
"[None, None, None]",123,0,0,2,173,[]
"[None, None, None]",124,0,0,3,173,[]
"[None, None, None]",125,0,0,4,173,[]
"[1, 5, None]",126,2,0,5,173,[]
"[None, None, None]",127,0,0,6,173,[]
"[None, None, None]",128,0,0,7,173,[]
"[None, None, None]",121,0,0,0,174,[]
"[None, None, None]",122,0,0,1,174,[]
"[None, None, None]",123,0,0,2,174,[]
"[None, None, None]",124,0,0,3,174,[]
"[None, None, None]",125,0,0,4,174,[]
"[1, 5, None]",126,2,0,5,174,[]
"[None, None, None]",127,0,0,6,174,[]
"[None, None, None]",128,0,0,7,174,[]
"[None, None, None]",121,0,0,0,175,[]
"[None, None, None]",122,0,0,1,175,[]
"[None, None, None]",123,0,0,2,175,[]
"[None, None, None]",124,0,0,3,175,[]
"[None, None, None]",125,0,0,4,175,[]
"[1, 5, None]",126,2,0,5,175,[]
"[None, None, None]",127,0,0,6,175,[]
"[None, None, None]",128,0,0,7,175,[]
"[None, None, None]",121,0,0,0,176,[]
"[None, None, None]",122,0,0,1,176,[]
"[None, None, None]",123,0,0,2,176,[]
"[None, None, None]",124,0,0,3,176,[]
"[None, None, None]",125,0,0,4,176,[]
"[1, 5, None]",126,2,0,5,176,[]
"[None, None, None]",127,0,0,6,176,[]
"[None, None, None]",128,0,0,7,176,[]
"[None, None, None]",121,0,0,0,177,[]
"[None, None, None]",122,0,0,1,177,[]
"[None, None, None]",123,0,0,2,177,[]
"[None, None, None]",124,0,0,3,177,[]
"[None, None, None]",125,0,0,4,177,[]
"[1, 5, None]",126,2,0,5,177,[]
"[None, None, None]",127,0,0,6,177,[]
"[None, None, None]",128,0,0,7,177,[]
"[None, None, None]",121,0,0,0,178,[]
"[None, None, None]",122,0,0,1,178,[]
"[None, None, None]",123,0,0,2,178,[]
"[None, None, None]",124,0,0,3,178,[]
"[None, None, None]",125,0,0,4,178,[]
"[1, 5, None]",126,2,0,5,178,[]
"[None, None, None]",127,0,0,6,178,[]
"[None, None, None]",128,0,0,7,178,[]
"[None, None, None]",121,0,0,0,179,[]
"[None, None, None]",122,0,0,1,179,[]
"[None, None, None]",123,0,0,2,179,[]
"[None, None, None]",124,0,0,3,179,[]
"[None, None, None]",125,0,0,4,179,[]
"[1, 5, None]",126,2,0,5,179,[]
"[None, None, None]",127,0,0,6,179,[]
"[None, None, None]",128,0,0,7,179,[]
"[None, None, None]",121,0,0,0,180,[]
"[None, None, None]",122,0,0,1,180,[]
"[None, None, None]",123,0,0,2,180,[]
"[None, None, None]",124,0,0,3,180,[]
"[None, None, None]",125,0,0,4,180,[]
"[1, 5, None]",126,2,0,5,180,[]
"[None, None, None]",127,0,0,6,180,[]
"[None, None, None]",128,0,0,7,180,[]
"[None, None, None]",121,0,0,0,181,[]
"[None, None, None]",122,0,0,1,181,[]
"[None, None, None]",123,0,0,2,181,[]
"[None, None, None]",124,0,0,3,181,[]
"[None, None, None]",125,0,0,4,181,[]
"[1, 5, None]",126,2,0,5,181,[]
"[None, None, None]",127,0,0,6,181,[]
"[None, None, None]",128,0,0,7,181,[]
"[None, None, None]",121,0,0,0,182,[]
"[None, None, None]",122,0,0,1,182,[]
"[None, None, None]",123,0,0,2,182,[]
"[None, None, None]",124,0,0,3,182,[]
"[None, None, None]",125,0,0,4,182,[]
"[1, 5, None]",126,2,0,5,182,[]
"[None, None, None]",127,0,0,6,182,[]
"[None, None, None]",128,0,0,7,182,[]
"[None, None, None]",121,0,0,0,183,[]
"[None, None, None]",122,0,0,1,183,[]
"[None, None, None]",123,0,0,2,183,[]
"[None, None, None]",124,0,0,3,183,[]
"[None, None, None]",125,0,0,4,183,[]
"[1, 5, None]",126,2,0,5,183,[]
"[None, None, None]",127,0,0,6,183,[]
"[None, None, None]",128,0,0,7,183,[]
"[None, None, None]",121,0,0,0,184,[]
"[None, None, None]",122,0,0,1,184,[]
"[None, None, None]",123,0,0,2,184,[]
"[None, None, None]",124,0,0,3,184,[]
"[None, None, None]",125,0,0,4,184,[]
"[1, 5, None]",126,2,0,5,184,[]
"[None, None, None]",127,0,0,6,184,[]
"[None, None, None]",128,0,0,7,184,[]
"[None, None, None]",121,0,0,0,185,[]
"[None, None, None]",122,0,0,1,185,[]
"[None, None, None]",123,0,0,2,185,[]
"[None, None, None]",124,0,0,3,185,[]
"[None, None, None]",125,0,0,4,185,[]
"[None, 5, None]",126,1,0,5,185,[]
"[None, None, None]",127,0,0,6,185,[]
"[None, None, None]",128,0,0,7,185,[]
"[None, None, None]",121,0,0,0,186,[]
"[None, None, None]",122,0,0,1,186,[]
"[None, None, None]",123,0,0,2,186,[]
"[None, None, None]",124,0,0,3,186,[]
"[None, None, None]",125,0,0,4,186,[]
"[None, 5, None]",126,1,0,5,186,[]
"[None, None, None]",127,0,0,6,186,[]
"[None, None, None]",128,0,0,7,186,[]
"[None, None, None]",121,0,0,0,187,[]
"[None, None, None]",122,0,0,1,187,[]
"[None, None, None]",123,0,0,2,187,[]
"[None, None, None]",124,0,0,3,187,[]
"[None, None, None]",125,0,0,4,187,[]
"[None, 5, None]",126,1,0,5,187,[]
"[None, None, None]",127,0,0,6,187,[]
"[None, None, None]",128,0,0,7,187,[]
"[None, None, None]",121,0,0,0,188,[]
"[None, None, None]",122,0,0,1,188,[]
"[None, None, None]",123,0,0,2,188,[]
"[None, None, None]",124,0,0,3,188,[]
"[None, None, None]",125,0,0,4,188,[]
"[None, None, None]",126,0,0,5,188,[]
"[None, None, None]",127,0,0,6,188,[]
"[None, None, None]",128,0,0,7,188,[]
"[None, None, None]",121,0,0,0,189,[]
"[None, None, None]",122,0,0,1,189,[]
"[None, None, None]",123,0,0,2,189,[]
"[None, None, None]",124,0,0,3,189,[]
"[None, None, None]",125,0,0,4,189,[]
"[15, None, None]",126,1,0,5,189,[]
"[None, None, None]",127,0,0,6,189,[]
"[None, None, None]",128,0,0,7,189,[]
"[None, None, None]",121,0,0,0,190,[]
"[None, None, None]",122,0,0,1,190,[]
"[None, None, None]",123,0,0,2,190,[]
"[None, None, None]",124,0,0,3,190,[]
"[None, None, None]",125,0,0,4,190,[]
"[15, None, None]",126,1,0,5,190,[]
"[None, None, None]",127,0,0,6,190,[]
"[None, None, None]",128,0,0,7,190,[]
"[None, None, None]",121,0,0,0,191,[]
"[None, None, None]",122,0,0,1,191,[]
"[None, None, None]",123,0,0,2,191,[]
"[None, None, None]",124,0,0,3,191,[]
"[None, None, None]",125,0,0,4,191,[]
"[15, None, None]",126,1,0,5,191,[]
"[None, None, None]",127,0,0,6,191,[]
"[None, None, None]",128,0,0,7,191,[]
"[None, None, None]",121,0,0,0,192,[]
"[None, None, None]",122,0,0,1,192,[]
"[None, None, None]",123,0,0,2,192,[]
"[None, None, None]",124,0,0,3,192,[]
"[None, None, None]",125,0,0,4,192,[]
"[15, None, None]",126,1,0,5,192,[]
"[None, None, None]",127,0,0,6,192,[]
"[None, None, None]",128,0,0,7,192,[]
"[None, None, None]",121,0,0,0,193,[]
"[None, None, None]",122,0,0,1,193,[]
"[None, None, None]",123,0,0,2,193,[]
"[None, None, None]",124,0,0,3,193,[]
"[None, None, None]",125,0,0,4,193,[]
"[15, None, None]",126,1,0,5,193,[]
"[None, None, None]",127,0,0,6,193,[]
"[None, None, None]",128,0,0,7,193,[]
"[None, None, None]",121,0,0,0,194,[]
"[None, None, None]",122,0,0,1,194,[]
"[None, None, None]",123,0,0,2,194,[]
"[None, None, None]",124,0,0,3,194,[]
"[None, None, None]",125,0,0,4,194,[]
"[15, None, None]",126,1,0,5,194,[]
"[None, None, None]",127,0,0,6,194,[]
"[None, None, None]",128,0,0,7,194,[]
"[None, None, None]",121,0,0,0,195,[]
"[None, None, None]",122,0,0,1,195,[]
"[None, None, None]",123,0,0,2,195,[]
"[None, None, None]",124,0,0,3,195,[]
"[None, None, None]",125,0,0,4,195,[]
"[15, None, None]",126,1,0,5,195,[]
"[None, None, None]",127,0,0,6,195,[]
"[None, None, None]",128,0,0,7,195,[]
"[None, None, None]",121,0,0,0,196,[]
"[None, None, None]",122,0,0,1,196,[]
"[None, None, None]",123,0,0,2,196,[]
"[None, None, None]",124,0,0,3,196,[]
"[None, None, None]",125,0,0,4,196,[]
"[15, None, None]",126,1,0,5,196,[]
"[None, None, None]",127,0,0,6,196,[]
"[None, None, None]",128,0,0,7,196,[]
"[None, None, None]",121,0,0,0,197,[]
"[None, None, None]",122,0,0,1,197,[]
"[None, None, None]",123,0,0,2,197,[]
"[None, None, None]",124,0,0,3,197,[]
"[None, None, None]",125,0,0,4,197,[]
"[15, 4, None]",126,2,0,5,197,[]
"[None, None, None]",127,0,0,6,197,[]
"[None, None, None]",128,0,0,7,197,[]
"[None, None, None]",121,0,0,0,198,[]
"[None, None, None]",122,0,0,1,198,[]
"[None, None, None]",123,0,0,2,198,[]
"[None, None, None]",124,0,0,3,198,[]
"[None, None, None]",125,0,0,4,198,[]
"[15, 4, None]",126,2,0,5,198,[]
"[None, None, None]",127,0,0,6,198,[]
"[None, None, None]",128,0,0,7,198,[]
"[None, None, None]",121,0,0,0,199,[]
"[None, None, None]",122,0,0,1,199,[]
"[None, None, None]",123,0,0,2,199,[]
"[None, None, None]",124,0,0,3,199,[]
"[None, None, None]",125,0,0,4,199,[]
"[15, 4, None]",126,2,0,5,199,[]
"[None, None, None]",127,0,0,6,199,[]
"[None, None, None]",128,0,0,7,199,[]
"[None, None, None]",121,0,0,0,200,[]
"[None, None, None]",122,0,0,1,200,[]
"[None, None, None]",123,0,0,2,200,[]
"[None, None, None]",124,0,0,3,200,[]
"[None, None, None]",125,0,0,4,200,[]
"[15, 4, None]",126,2,0,5,200,[]
"[None, None, None]",127,0,0,6,200,[]
"[None, None, None]",128,0,0,7,200,[]
"[None, None, None]",121,0,0,0,201,[]
"[None, None, None]",122,0,0,1,201,[]
"[None, None, None]",123,0,0,2,201,[]
"[None, None, None]",124,0,0,3,201,[]
"[None, None, None]",125,0,0,4,201,[]
"[15, 4, None]",126,2,0,5,201,[]
"[None, None, None]",127,0,0,6,201,[]
"[None, None, None]",128,0,0,7,201,[]
"[None, None, None]",121,0,0,0,202,[]
"[None, None, None]",122,0,0,1,202,[]
"[None, None, None]",123,0,0,2,202,[]
"[None, None, None]",124,0,0,3,202,[]
"[None, None, None]",125,0,0,4,202,[]
"[15, 4, None]",126,2,0,5,202,[]
"[None, None, None]",127,0,0,6,202,[]
"[None, None, None]",128,0,0,7,202,[]
"[None, None, None]",121,0,0,0,203,[]
"[None, None, None]",122,0,0,1,203,[]
"[None, None, None]",123,0,0,2,203,[]
"[None, None, None]",124,0,0,3,203,[]
"[None, None, None]",125,0,0,4,203,[]
"[15, 4, 3]",126,3,0,5,203,[]
"[None, None, None]",127,0,0,6,203,[]
"[None, None, None]",128,0,0,7,203,[]
"[None, None, None]",121,0,0,0,204,[]
"[None, None, None]",122,0,0,1,204,[]
"[None, None, None]",123,0,0,2,204,[]
"[None, None, None]",124,0,0,3,204,[]
"[None, None, None]",125,0,0,4,204,[]
"[None, 4, 3]",126,2,0,5,204,[]
"[None, None, None]",127,0,0,6,204,[]
"[None, None, None]",128,0,0,7,204,[]
"[None, None, None]",121,0,0,0,205,[]
"[None, None, None]",122,0,0,1,205,[]
"[None, None, None]",123,0,0,2,205,[]
"[None, None, None]",124,0,0,3,205,[]
"[None, None, None]",125,0,0,4,205,[]
"[None, 4, 3]",126,2,0,5,205,[]
"[None, None, None]",127,0,0,6,205,[]
"[None, None, None]",128,0,0,7,205,[]
"[None, None, None]",121,0,0,0,206,[]
"[None, None, None]",122,0,0,1,206,[]
"[None, None, None]",123,0,0,2,206,[]
"[None, None, None]",124,0,0,3,206,[]
"[None, None, None]",125,0,0,4,206,[]
"[None, 4, 3]",126,2,0,5,206,[]
"[None, None, None]",127,0,0,6,206,[]
"[None, None, None]",128,0,0,7,206,[]
"[None, None, None]",121,0,0,0,207,[]
"[None, None, None]",122,0,0,1,207,[]
"[None, None, None]",123,0,0,2,207,[]
"[None, None, None]",124,0,0,3,207,[]
"[None, None, None]",125,0,0,4,207,[]
"[None, 4, 3]",126,2,0,5,207,[]
"[None, None, None]",127,0,0,6,207,[]
"[None, None, None]",128,0,0,7,207,[]
"[None, None, None]",121,0,0,0,208,[]
"[None, None, None]",122,0,0,1,208,[]
"[None, None, None]",123,0,0,2,208,[]
"[None, None, None]",124,0,0,3,208,[]
"[None, None, None]",125,0,0,4,208,[]
"[None, 4, 3]",126,2,0,5,208,[]
"[None, None, None]",127,0,0,6,208,[]
"[None, None, None]",128,0,0,7,208,[]
"[None, None, None]",121,0,0,0,209,[]
"[None, None, None]",122,0,0,1,209,[]
"[None, None, None]",123,0,0,2,209,[]
"[None, None, None]",124,0,0,3,209,[]
"[None, None, None]",125,0,0,4,209,[]
"[None, 4, 3]",126,2,0,5,209,[]
"[None, None, None]",127,0,0,6,209,[]
"[None, None, None]",128,0,0,7,209,[]
"[None, None, None]",121,0,0,0,210,[]
"[None, None, None]",122,0,0,1,210,[]
"[None, None, None]",123,0,0,2,210,[]
"[None, None, None]",124,0,0,3,210,[]
"[None, None, None]",125,0,0,4,210,[]
"[None, 4, 3]",126,2,0,5,210,[]
"[None, None, None]",127,0,0,6,210,[]
"[None, None, None]",128,0,0,7,210,[]
"[None, None, None]",121,0,0,0,211,[]
"[None, None, None]",122,0,0,1,211,[]
"[None, None, None]",123,0,0,2,211,[]
"[None, None, None]",124,0,0,3,211,[]
"[None, None, None]",125,0,0,4,211,[]
"[11, 4, 3]",126,3,0,5,211,[]
"[None, None, None]",127,0,0,6,211,[]
"[None, None, None]",128,0,0,7,211,[]
"[None, None, None]",121,0,0,0,212,[]
"[None, None, None]",122,0,0,1,212,[]
"[None, None, None]",123,0,0,2,212,[]
"[None, None, None]",124,0,0,3,212,[]
"[None, None, None]",125,0,0,4,212,[]
"[11, 4, 3]",126,3,0,5,212,[]
"[None, None, None]",127,0,0,6,212,[]
"[None, None, None]",128,0,0,7,212,[]
"[None, None, None]",121,0,0,0,213,[]
"[None, None, None]",122,0,0,1,213,[]
"[None, None, None]",123,0,0,2,213,[]
"[None, None, None]",124,0,0,3,213,[]
"[None, None, None]",125,0,0,4,213,[]
"[11, 4, 3]",126,3,0,5,213,[]
"[None, None, None]",127,0,0,6,213,[]
"[None, None, None]",128,0,0,7,213,[]
"[None, None, None]",121,0,0,0,214,[]
"[None, None, None]",122,0,0,1,214,[]
"[None, None, None]",123,0,0,2,214,[]
"[None, None, None]",124,0,0,3,214,[]
"[None, None, None]",125,0,0,4,214,[]
"[11, None, 3]",126,2,0,5,214,[]
"[None, None, None]",127,0,0,6,214,[]
"[None, None, None]",128,0,0,7,214,[]
"[None, None, None]",121,0,0,0,215,[]
"[None, None, None]",122,0,0,1,215,[]
"[None, None, None]",123,0,0,2,215,[]
"[None, None, None]",124,0,0,3,215,[]
"[None, None, None]",125,0,0,4,215,[]
"[11, None, 3]",126,2,0,5,215,[]
"[None, None, None]",127,0,0,6,215,[]
"[None, None, None]",128,0,0,7,215,[]
"[None, None, None]",121,0,0,0,216,[]
"[None, None, None]",122,0,0,1,216,[]
"[None, None, None]",123,0,0,2,216,[]
"[None, None, None]",124,0,0,3,216,[]
"[None, None, None]",125,0,0,4,216,[]
"[11, 13, 3]",126,3,0,5,216,[]
"[None, None, None]",127,0,0,6,216,[]
"[None, None, None]",128,0,0,7,216,[]
"[None, None, None]",121,0,0,0,217,[]
"[None, None, None]",122,0,0,1,217,[]
"[None, None, None]",123,0,0,2,217,[]
"[None, None, None]",124,0,0,3,217,[]
"[None, None, None]",125,0,0,4,217,[]
"[11, 13, 3]",126,3,0,5,217,[]
"[None, None, None]",127,0,0,6,217,[]
"[None, None, None]",128,0,0,7,217,[]
"[None, None, None]",121,0,0,0,218,[]
"[None, None, None]",122,0,0,1,218,[]
"[None, None, None]",123,0,0,2,218,[]
"[None, None, None]",124,0,0,3,218,[]
"[None, None, None]",125,0,0,4,218,[]
"[11, 13, 3]",126,3,0,5,218,[]
"[None, None, None]",127,0,0,6,218,[]
"[None, None, None]",128,0,0,7,218,[]
"[None, None, None]",121,0,0,0,219,[]
"[None, None, None]",122,0,0,1,219,[]
"[None, None, None]",123,0,0,2,219,[]
"[None, None, None]",124,0,0,3,219,[]
"[None, None, None]",125,0,0,4,219,[]
"[11, 13, 3]",126,3,0,5,219,[]
"[None, None, None]",127,0,0,6,219,[]
"[None, None, None]",128,0,0,7,219,[]
"[None, None, None]",121,0,0,0,220,[]
"[None, None, None]",122,0,0,1,220,[]
"[None, None, None]",123,0,0,2,220,[]
"[None, None, None]",124,0,0,3,220,[]
"[None, None, None]",125,0,0,4,220,[]
"[11, 13, 3]",126,3,0,5,220,[]
"[None, None, None]",127,0,0,6,220,[]
"[None, None, None]",128,0,0,7,220,[]
"[None, None, None]",121,0,0,0,221,[]
"[None, None, None]",122,0,0,1,221,[]
"[None, None, None]",123,0,0,2,221,[]
"[None, None, None]",124,0,0,3,221,[]
"[None, None, None]",125,0,0,4,221,[]
"[11, 13, None]",126,2,0,5,221,[]
"[None, None, None]",127,0,0,6,221,[]
"[None, None, None]",128,0,0,7,221,[]
"[None, None, None]",121,0,0,0,222,[]
"[None, None, None]",122,0,0,1,222,[]
"[None, None, None]",123,0,0,2,222,[]
"[None, None, None]",124,0,0,3,222,[]
"[None, None, None]",125,0,0,4,222,[]
"[11, 13, None]",126,2,0,5,222,[]
"[None, None, None]",127,0,0,6,222,[]
"[None, None, None]",128,0,0,7,222,[]
"[None, None, None]",121,0,0,0,223,[]
"[None, None, None]",122,0,0,1,223,[]
"[None, None, None]",123,0,0,2,223,[]
"[None, None, None]",124,0,0,3,223,[]
"[None, None, None]",125,0,0,4,223,[]
"[11, 13, 14]",126,3,0,5,223,[]
"[None, None, None]",127,0,0,6,223,[]
"[None, None, None]",128,0,0,7,223,[]
"[None, None, None]",121,0,0,0,224,[]
"[None, None, None]",122,0,0,1,224,[]
"[None, None, None]",123,0,0,2,224,[]
"[None, None, None]",124,0,0,3,224,[]
"[None, None, None]",125,0,0,4,224,[]
"[11, 13, 14]",126,3,0,5,224,[]
"[None, None, None]",127,0,0,6,224,[]
"[None, None, None]",128,0,0,7,224,[]
"[None, None, None]",121,0,0,0,225,[]
"[None, None, None]",122,0,0,1,225,[]
"[None, None, None]",123,0,0,2,225,[]
"[None, None, None]",124,0,0,3,225,[]
"[None, None, None]",125,0,0,4,225,[]
"[11, 13, 14]",126,3,0,5,225,[]
"[None, None, None]",127,0,0,6,225,[]
"[None, None, None]",128,0,0,7,225,[]
"[None, None, None]",121,0,0,0,226,[]
"[None, None, None]",122,0,0,1,226,[]
"[None, None, None]",123,0,0,2,226,[]
"[None, None, None]",124,0,0,3,226,[]
"[None, None, None]",125,0,0,4,226,[]
"[11, 13, 14]",126,3,0,5,226,[]
"[None, None, None]",127,0,0,6,226,[]
"[None, None, None]",128,0,0,7,226,[]
"[None, None, None]",121,0,0,0,227,[]
"[None, None, None]",122,0,0,1,227,[]
"[None, None, None]",123,0,0,2,227,[]
"[None, None, None]",124,0,0,3,227,[]
"[None, None, None]",125,0,0,4,227,[]
"[11, 13, 14]",126,3,0,5,227,[]
"[None, None, None]",127,0,0,6,227,[]
"[None, None, None]",128,0,0,7,227,[]
"[None, None, None]",121,0,0,0,228,[]
"[None, None, None]",122,0,0,1,228,[]
"[None, None, None]",123,0,0,2,228,[]
"[None, None, None]",124,0,0,3,228,[]
"[None, None, None]",125,0,0,4,228,[]
"[11, 13, 14]",126,3,0,5,228,[]
"[None, None, None]",127,0,0,6,228,[]
"[None, None, None]",128,0,0,7,228,[]
"[None, None, None]",121,0,0,0,229,[]
"[None, None, None]",122,0,0,1,229,[]
"[None, None, None]",123,0,0,2,229,[]
"[None, None, None]",124,0,0,3,229,[]
"[None, None, None]",125,0,0,4,229,[]
"[None, 13, 14]",126,2,0,5,229,[]
"[None, None, None]",127,0,0,6,229,[]
"[None, None, None]",128,0,0,7,229,[]
"[None, None, None]",121,0,0,0,230,[]
"[None, None, None]",122,0,0,1,230,[]
"[None, None, None]",123,0,0,2,230,[]
"[None, None, None]",124,0,0,3,230,[]
"[None, None, None]",125,0,0,4,230,[]
"[None, 13, 14]",126,2,0,5,230,[]
"[None, None, None]",127,0,0,6,230,[]
"[None, None, None]",128,0,0,7,230,[]
"[None, None, None]",121,0,0,0,231,[]
"[None, None, None]",122,0,0,1,231,[]
"[None, None, None]",123,0,0,2,231,[]
"[None, None, None]",124,0,0,3,231,[]
"[None, None, None]",125,0,0,4,231,[]
"[None, 13, 14]",126,2,0,5,231,[]
"[None, None, None]",127,0,0,6,231,[]
"[None, None, None]",128,0,0,7,231,[]
"[None, None, None]",121,0,0,0,232,[]
"[None, None, None]",122,0,0,1,232,[]
"[None, None, None]",123,0,0,2,232,[]
"[None, None, None]",124,0,0,3,232,[]
"[None, None, None]",125,0,0,4,232,[]
"[None, 13, 14]",126,2,0,5,232,[]
"[None, None, None]",127,0,0,6,232,[]
"[None, None, None]",128,0,0,7,232,[]
"[None, None, None]",121,0,0,0,233,[]
"[None, None, None]",122,0,0,1,233,[]
"[None, None, None]",123,0,0,2,233,[]
