episode,seed,scale_index,scale,epsilon,total_reward,steps,final_score,completed_tasks,expired_tasks,eval_score_mean,eval_reward_mean,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
145.0,152.0,0.0,medium,0.09668891878352726,3438.9460155479705,100.0,3033.1516231178284,35.0,6.0,2719.6953458903367,3057.984732290696,11.0,51.0,12.0,12.0,0.0,14.0
146.0,153.0,0.0,medium,0.09620547418960962,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,36.0,16.0,22.0,0.0,16.0
147.0,154.0,0.0,medium,0.09572444681866157,3438.9460155479705,100.0,3033.1516231178284,35.0,6.0,2719.6953458903367,3057.984732290696,11.0,51.0,12.0,12.0,0.0,14.0
148.0,155.0,0.0,medium,0.09524582458456826,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,37.0,16.0,21.0,0.0,16.0
149.0,156.0,0.0,medium,0.09476959546164541,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
150.0,157.0,0.0,medium,0.09429574748433718,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
151.0,158.0,0.0,medium,0.09382426874691549,3438.9460155479705,100.0,3033.1516231178284,35.0,6.0,2719.6953458903367,3057.984732290696,11.0,51.0,12.0,12.0,0.0,14.0
152.0,159.0,0.0,medium,0.09335514740318092,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,37.0,16.0,21.0,0.0,16.0
153.0,160.0,0.0,medium,0.09288837166616501,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
154.0,161.0,0.0,medium,0.09242392980783419,3438.9460155479705,100.0,3033.1516231178284,35.0,6.0,2719.6953458903367,3057.984732290696,11.0,51.0,12.0,12.0,0.0,14.0
155.0,162.0,0.0,medium,0.09196181015879502,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,37.0,16.0,21.0,0.0,16.0
156.0,163.0,0.0,medium,0.09150200110800105,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
157.0,164.0,0.0,medium,0.09104449110246104,3438.9460155479705,100.0,3033.1516231178284,35.0,6.0,2719.6953458903367,3057.984732290696,11.0,51.0,12.0,12.0,0.0,14.0
158.0,165.0,0.0,medium,0.09058926864694875,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,37.0,16.0,21.0,0.0,16.0
159.0,166.0,0.0,medium,0.090136322303714,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
160.0,167.0,0.0,medium,0.08968564069219544,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
161.0,168.0,0.0,medium,0.08923721248873447,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,44.0,16.0,14.0,0.0,16.0
162.0,169.0,0.0,medium,0.08879102642629079,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,9.0,60.0,12.0,5.0,0.0,14.0
163.0,170.0,0.0,medium,0.08834707129415934,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,8.0,60.0,12.0,5.0,0.0,15.0
164.0,171.0,0.0,medium,0.08790533593768854,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,8.0,60.0,12.0,5.0,0.0,15.0
165.0,172.0,0.0,medium,0.0874658092580001,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,44.0,16.0,14.0,0.0,16.0
166.0,173.0,0.0,medium,0.0870284802117101,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,8.0,60.0,12.0,5.0,0.0,15.0
167.0,174.0,0.0,medium,0.08659333781065155,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,8.0,60.0,12.0,5.0,0.0,15.0
168.0,175.0,0.0,medium,0.0861603711215983,3438.9460155479705,100.0,3033.1516231178284,35.0,6.0,2719.6953458903367,3057.984732290696,10.0,51.0,12.0,12.0,0.0,15.0
169.0,176.0,0.0,medium,0.0857295692659903,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,37.0,16.0,21.0,0.0,16.0
170.0,177.0,0.0,medium,0.08530092141966035,3057.984732290696,96.0,2719.6953458903367,32.0,8.0,2819.979245656717,3177.8001971307685,6.0,44.0,16.0,14.0,0.0,16.0
171.0,178.0,0.0,medium,0.08487441681256205,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,8.0,60.0,12.0,5.0,0.0,15.0
172.0,179.0,0.0,medium,0.08445004472849925,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2819.979245656717,3177.8001971307685,8.0,60.0,12.0,5.0,0.0,15.0
173.0,180.0,0.0,medium,0.08402779450485676,3177.8001971307685,100.0,2819.979245656717,33.0,7.0,2822.6763904001973,3180.741181757208,8.0,60.0,12.0,5.0,0.0,15.0
174.0,181.0,0.0,medium,0.08360765553233247,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
175.0,182.0,0.0,medium,0.0831896172546708,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
176.0,183.0,0.0,medium,0.08277366916839746,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
177.0,184.0,0.0,medium,0.08235980082255547,3071.2908095408143,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,53.0,16.0,14.0,0.0,6.0
178.0,185.0,0.0,medium,0.08194800181844268,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
179.0,186.0,0.0,medium,0.08153826180935046,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
180.0,187.0,0.0,medium,0.08113057050030371,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
181.0,188.0,0.0,medium,0.0807249176478022,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
182.0,189.0,0.0,medium,0.08032129305956318,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
183.0,190.0,0.0,medium,0.07991968659426536,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
184.0,191.0,0.0,medium,0.07952008816129404,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
185.0,192.0,0.0,medium,0.07912248772048756,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
186.0,193.0,0.0,medium,0.07872687528188513,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
187.0,194.0,0.0,medium,0.0783332409054757,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
188.0,195.0,0.0,medium,0.07794157470094833,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
189.0,196.0,0.0,medium,0.07755186682744358,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
190.0,197.0,0.0,medium,0.07716410749330636,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
191.0,198.0,0.0,medium,0.07677828695583983,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
192.0,199.0,0.0,medium,0.07639439552106063,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
193.0,200.0,0.0,medium,0.07601242354345533,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
194.0,201.0,0.0,medium,0.07563236142573805,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
195.0,202.0,0.0,medium,0.07525419961860937,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
196.0,203.0,0.0,medium,0.07487792862051632,3456.077012506765,100.0,3033.913454101542,35.0,6.0,2720.680874424881,3071.2908095408147,10.0,60.0,12.0,12.0,0.0,6.0
197.0,204.0,0.0,medium,0.07450353897741373,3071.2908095408147,95.0,2720.680874424881,32.0,8.0,2822.6763904001973,3180.741181757208,6.0,46.0,16.0,21.0,0.0,6.0
198.0,205.0,0.0,medium,0.07413102128252666,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
199.0,206.0,0.0,medium,0.07376036617611402,3180.741181757208,101.0,2822.6763904001973,33.0,7.0,2822.6763904001973,3180.741181757208,9.0,65.0,12.0,5.0,0.0,10.0
