charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[7, 5]",61,2,3,0,118,"[6, 9, 8]"
"[None, None]",62,0,0,1,118,[]
"[None, None]",63,0,0,2,118,[]
"[None, None]",64,0,0,3,118,[]
"[7, 5]",61,2,3,0,119,"[6, 9, 8]"
"[None, None]",62,0,0,1,119,[]
"[None, None]",63,0,0,2,119,[]
"[None, None]",64,0,0,3,119,[]
"[7, 5]",61,2,3,0,120,"[6, 9, 8]"
"[None, None]",62,0,0,1,120,[]
"[None, None]",63,0,0,2,120,[]
"[None, None]",64,0,0,3,120,[]
"[7, 5]",61,2,3,0,121,"[6, 9, 8]"
"[None, None]",62,0,0,1,121,[]
"[None, None]",63,0,0,2,121,[]
"[None, None]",64,0,0,3,121,[]
"[7, 5]",61,2,3,0,122,"[6, 9, 8]"
"[None, None]",62,0,0,1,122,[]
"[None, None]",63,0,0,2,122,[]
"[None, None]",64,0,0,3,122,[]
"[7, 5]",61,2,3,0,123,"[6, 9, 8]"
"[None, None]",62,0,0,1,123,[]
"[None, None]",63,0,0,2,123,[]
"[None, None]",64,0,0,3,123,[]
"[6, 5]",61,2,2,0,124,"[9, 8]"
"[None, None]",62,0,0,1,124,[]
"[None, None]",63,0,0,2,124,[]
"[None, None]",64,0,0,3,124,[]
"[6, 9]",61,2,1,0,125,[8]
"[None, None]",62,0,0,1,125,[]
"[None, None]",63,0,0,2,125,[]
"[None, None]",64,0,0,3,125,[]
"[6, 9]",61,2,1,0,126,[8]
"[None, None]",62,0,0,1,126,[]
"[None, None]",63,0,0,2,126,[]
"[None, None]",64,0,0,3,126,[]
"[6, 9]",61,2,1,0,127,[8]
"[None, None]",62,0,0,1,127,[]
"[None, None]",63,0,0,2,127,[]
"[None, None]",64,0,0,3,127,[]
"[6, 9]",61,2,1,0,128,[8]
"[None, None]",62,0,0,1,128,[]
"[None, None]",63,0,0,2,128,[]
"[None, None]",64,0,0,3,128,[]
"[6, 9]",61,2,1,0,129,[8]
"[None, None]",62,0,0,1,129,[]
"[None, None]",63,0,0,2,129,[]
"[None, None]",64,0,0,3,129,[]
"[6, 9]",61,2,1,0,130,[8]
"[None, None]",62,0,0,1,130,[]
"[None, None]",63,0,0,2,130,[]
"[None, None]",64,0,0,3,130,[]
"[6, 9]",61,2,1,0,131,[8]
"[None, None]",62,0,0,1,131,[]
"[None, None]",63,0,0,2,131,[]
"[None, None]",64,0,0,3,131,[]
"[6, 9]",61,2,1,0,132,[8]
"[None, None]",62,0,0,1,132,[]
"[None, None]",63,0,0,2,132,[]
"[None, None]",64,0,0,3,132,[]
"[6, 9]",61,2,1,0,133,[8]
"[None, None]",62,0,0,1,133,[]
"[None, None]",63,0,0,2,133,[]
"[None, None]",64,0,0,3,133,[]
"[6, 9]",61,2,1,0,134,[8]
"[None, None]",62,0,0,1,134,[]
"[None, None]",63,0,0,2,134,[]
"[None, None]",64,0,0,3,134,[]
"[6, 9]",61,2,1,0,135,[8]
"[None, None]",62,0,0,1,135,[]
"[None, None]",63,0,0,2,135,[]
"[None, None]",64,0,0,3,135,[]
"[6, 9]",61,2,1,0,136,[8]
"[None, None]",62,0,0,1,136,[]
"[None, None]",63,0,0,2,136,[]
"[None, None]",64,0,0,3,136,[]
"[6, 9]",61,2,1,0,137,[8]
"[None, None]",62,0,0,1,137,[]
"[None, None]",63,0,0,2,137,[]
"[None, None]",64,0,0,3,137,[]
"[6, 9]",61,2,1,0,138,[8]
"[None, None]",62,0,0,1,138,[]
"[None, None]",63,0,0,2,138,[]
"[None, None]",64,0,0,3,138,[]
"[6, 9]",61,2,1,0,139,[8]
"[None, None]",62,0,0,1,139,[]
"[None, None]",63,0,0,2,139,[]
"[None, None]",64,0,0,3,139,[]
