episode,seed,scale_index,scale,epsilon,total_reward,steps,final_score,completed_tasks,expired_tasks,eval_score_mean,eval_reward_mean,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
270.0,277.0,0.0,small,0.05167277640144891,2506.790236847269,74.0,2119.7350349289873,25.0,5.0,2665.3075685524345,3171.33214343376,4.0,18.0,3.0,22.0,6.0,3.0,15.0,3.0
271.0,278.0,1.0,medium,0.05141441251944167,1700.5521933597,124.0,1844.3429347962935,30.0,45.0,2584.8854032357967,2528.7166127544538,14.0,12.0,10.0,33.0,3.0,24.0,19.0,9.0
272.0,279.0,0.0,small,0.05115734045684446,3101.190742946517,83.0,2607.2280479984865,29.0,1.0,2475.264431860347,2936.480517929089,23.0,11.0,0.0,4.0,3.0,12.0,20.0,10.0
273.0,280.0,1.0,medium,0.050901553754560236,6509.985692723432,180.0,5786.56281891148,67.0,18.0,3044.0216940431237,3083.6684800838243,47.0,78.0,1.0,0.0,2.0,22.0,26.0,4.0
274.0,281.0,0.0,small,0.05064704598578743,2220.9370349783135,71.0,1897.8597480168394,23.0,7.0,2215.039003309018,2626.3430804202967,10.0,9.0,1.0,1.0,2.0,13.0,32.0,3.0
275.0,282.0,1.0,medium,0.0503938107558585,1417.6943408290772,131.0,1727.8084374402154,32.0,59.0,3169.338536414555,3195.715240987854,8.0,10.0,14.0,4.0,6.0,25.0,51.0,13.0
276.0,283.0,0.0,small,0.05014184170207921,3214.187544113268,82.0,2701.8777228271233,30.0,0.0,2690.9971880104404,3206.3126163613247,12.0,16.0,1.0,0.0,1.0,11.0,35.0,6.0
277.0,284.0,1.0,medium,0.05,981.3581832998502,121.0,1295.394083608845,27.0,58.0,2337.699955109955,2218.6936355783973,12.0,25.0,5.0,18.0,4.0,25.0,13.0,19.0
278.0,285.0,0.0,small,0.05,3242.2933789772987,83.0,2717.29510688511,30.0,0.0,2497.8661551067607,2961.1430522178453,15.0,14.0,2.0,12.0,0.0,25.0,8.0,7.0
279.0,286.0,1.0,medium,0.05,5285.900702216937,168.0,4798.209493226474,57.0,21.0,3023.445030721321,3094.7138022815466,14.0,21.0,18.0,16.0,2.0,21.0,72.0,4.0
280.0,287.0,0.0,small,0.05,3275.5771789756836,82.0,2748.185978703493,30.0,0.0,2622.7795255276196,3121.133127993485,10.0,3.0,4.0,25.0,0.0,21.0,11.0,8.0
281.0,288.0,1.0,medium,0.05,1003.3175686304328,116.0,1314.706224885036,27.0,57.0,3328.43861416451,3392.786995871627,18.0,23.0,10.0,14.0,5.0,22.0,15.0,9.0
282.0,289.0,0.0,small,0.05,2452.3521424868536,71.0,2096.3272792042953,25.0,5.0,2553.6643952783566,3036.049846368602,7.0,10.0,6.0,7.0,4.0,26.0,7.0,4.0
283.0,290.0,1.0,medium,0.05,4173.266700401188,147.0,3927.510592988991,50.0,34.0,3502.1477054831266,3626.44797848497,60.0,33.0,3.0,4.0,1.0,22.0,19.0,5.0
284.0,291.0,0.0,small,0.05,2979.5709790513465,77.0,2524.450961804873,28.0,2.0,2540.583357118911,3013.3912051856028,4.0,8.0,0.0,18.0,1.0,26.0,14.0,6.0
285.0,292.0,1.0,medium,0.05,5760.497624061153,175.0,5293.739053138056,63.0,27.0,3738.849696871503,3926.0165009688644,29.0,26.0,6.0,33.0,12.0,28.0,34.0,7.0
286.0,293.0,0.0,small,0.05,3293.3267640541367,82.0,2762.1787743090604,30.0,0.0,2373.125492834656,2803.8372091256615,4.0,11.0,0.0,20.0,1.0,36.0,1.0,9.0
287.0,294.0,1.0,medium,0.05,5095.160933246616,172.0,4709.9491142534325,57.0,27.0,3583.617251922598,3751.268428895207,44.0,24.0,0.0,11.0,1.0,22.0,63.0,7.0
288.0,295.0,0.0,small,0.05,2760.2494921451403,77.0,2349.8764715596385,27.0,3.0,2507.8414387481375,2981.1627069180477,4.0,17.0,0.0,15.0,1.0,2.0,10.0,28.0
289.0,296.0,1.0,medium,0.05,3603.9440144560845,140.0,3416.094952019479,44.0,31.0,3759.833457618655,3977.3346139472374,39.0,21.0,3.0,12.0,4.0,6.0,35.0,20.0
290.0,297.0,0.0,small,0.05,3036.1561920107465,72.0,2554.255525877936,28.0,2.0,2293.8523486725576,2722.193786015707,8.0,3.0,1.0,12.0,5.0,6.0,4.0,33.0
291.0,298.0,1.0,medium,0.05,5851.850784307787,178.0,5298.555952051022,63.0,22.0,3954.4270357353857,4205.201619032527,20.0,38.0,3.0,26.0,2.0,23.0,46.0,20.0
292.0,299.0,0.0,small,0.05,2573.5407779169204,66.0,2164.0068738686778,25.0,5.0,2461.7511521266547,2921.559128670499,6.0,7.0,2.0,7.0,0.0,17.0,6.0,21.0
293.0,300.0,1.0,medium,0.05,5058.094827894897,163.0,4712.833856801259,59.0,33.0,3597.2898912866935,3777.5089120080215,20.0,52.0,16.0,20.0,1.0,11.0,35.0,8.0
294.0,301.0,0.0,small,0.05,2371.6705697482566,71.0,2025.5207841820252,24.0,6.0,2550.5966128557016,3028.944858186218,8.0,17.0,3.0,10.0,4.0,4.0,0.0,25.0
295.0,302.0,1.0,medium,0.05,2814.378313763048,150.0,2912.4730007288804,42.0,48.0,3021.779055309052,3049.575238695517,65.0,40.0,1.0,0.0,1.0,8.0,24.0,11.0
296.0,303.0,0.0,small,0.05,2941.6537760554424,74.0,2488.585593624905,28.0,2.0,2290.1323922805173,2711.8294969464296,13.0,9.0,0.0,21.0,0.0,2.0,21.0,8.0
297.0,304.0,1.0,medium,0.05,3165.7974381693234,140.0,3115.3215979749207,42.0,39.0,4180.567509407853,4492.502728961428,82.0,2.0,1.0,5.0,0.0,0.0,18.0,32.0
298.0,305.0,0.0,small,0.05,2889.2940099436814,84.0,2436.2296614196453,28.0,2.0,2351.788359686278,2785.2215594652534,5.0,16.0,20.0,16.0,0.0,2.0,0.0,25.0
299.0,306.0,1.0,medium,0.05,6488.082597608979,182.0,5773.523865924528,67.0,17.0,2094.628632498887,1929.909041770321,13.0,65.0,6.0,38.0,0.0,3.0,35.0,22.0
